"id","merchant_id","acquirer_id","reference","order_reference","created_at","updated_at","state","card_type","details"
"2736907","4830","2","309bb3127ea75982a68d24a3f38705f932074aff6dfb20a1b959de45e15c83db","da4351d413cf2be995936f6d52d47ba0","2025-10-02 21:10:57.015615 UTC","2025-10-02 21:11:10.442805 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_lv"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T21:11:03.431Z"",""response_code"":""ACSC""}"
"2736747","4831","1","5e1f1e09ee271b9a30d001f165b5be682d30716c8a2c5078021c2fb214cb8eab","d8a4e761423fcc9b668c2fb5f327c76c-0","2025-10-02 15:07:29.948605 UTC","2025-10-02 15:07:31.260545 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-02T15:07:29.976Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""262067"",""issuer_decline"":false}"
"2736749","4830","2","56f179f8719ddc2ebc8f14686cbffe161ef9223618b63033e489bee9eb994506","d8104793053ade5f67552c753a1710e7-0","2025-10-02 15:07:33.712823 UTC","2025-10-02 15:07:35.618703 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-02T15:07:33.770Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""535660"",""issuer_decline"":false}"
"2736891","4831","1","2a62fa89296e839671c77df7a15b724e27b77fac9f4e3892c8f8876b7dfeede4","e4af08ef1d3fbdbf379edd204137f6ad","2025-10-02 21:09:41.308473 UTC","2025-10-02 21:09:55.966989 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""coop_ob_ee"",""user_ip"":""10.71.66.105"",""init_trans_created_at"":""2025-10-02T21:09:46.119Z"",""response_code"":""ACCC""}"
"2736262","4830","2","ef0181c029de4c1e6e5c594716ea6bc3a9c4b5e5453147f5a34bcb28a8dbf7bd","9d1e7e25ae88d60b7ce97b72e4e1d368","2025-10-02 03:22:33.199032 UTC","2025-10-02 03:22:51.216819 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""coop_ob_ee"",""user_ip"":""10.71.76.5"",""init_trans_created_at"":""2025-10-02T03:22:37.925Z"",""response_code"":""ACCC""}"
"2736528","4832","3","e99c09e4121cec184dc77fb467a30b6670836c3603ced7122a6c3f8e76b08e9d","04882b8e5c1af2f9e00b6130875e7718","2025-10-02 09:09:06.386279 UTC","2025-10-02 09:09:08.579053 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T09:09:06.695Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""DZaCLg0Ize96XmP0nFUpu24q68GshLU5Q0E2QpNpQLc=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""407595"",""issuer_decline"":false}"
"2736949","4832","3","c5fbd086508467a5322b224278e0bc0266227f5a8f87277e69b33b8d8c8fb380","f199840b68dcdb4fd4b487414ea79b33","2025-10-02 21:13:36.037761 UTC","2025-10-02 21:13:45.208557 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.66.105"",""init_trans_created_at"":""2025-10-02T21:13:39.021Z"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS attempted"",""state_3ds"":""attempted"",""eci"":""01"",""xid"":""MTFhMzczOWIyODdiNTk5NTY5MWQ="",""pares_status"":""A"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""9532ac94-2012-4adb-b897-f0610a2ff7f5"",""emv3ds_transaction_status"":""Attempts Processing Performed; Not Authenticated/Verified, but a proof of attempted authentication/verification is provided"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Valid authentication attempt"",""emv3ds_authentication_type"":""undefined"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQR0bK2AAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""946917"",""issuer_decline"":false}"
"2736344","4831","1","5fda92b7f0777d67538bace8215fcc9947808c51bf296ac6e2bf748e8b9a4ec5","eiup3u/BXqnv8ATrx","2025-10-02 03:27:56.467992 UTC","2025-10-02 03:27:59.900483 UTC","settled","2","{""api_version"":""linkpay"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.76.5"",""init_trans_created_at"":""2025-10-02T03:27:58.581Z"",""sca_exemption"":""one-leg"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""644079"",""issuer_decline"":false}"
"2736310","4832","3","5652e3d401d4c093c733f3d3b8627b096daa0833bb0a8a73cc0bc31af5f2da9e","936f6661b3279691db1f92bd405f8ad1","2025-10-02 03:25:48.594749 UTC","2025-10-02 03:25:56.689970 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.76.5"",""init_trans_created_at"":""2025-10-02T03:25:51.053Z"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS attempted"",""state_3ds"":""attempted"",""eci"":""01"",""xid"":""NGQ3N2E1NTg2YWFmNTYwYjY2NDc="",""pares_status"":""A"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""32db1833-4d32-4d6f-b2b1-caa62403c5e3"",""emv3ds_transaction_status"":""Attempts Processing Performed; Not Authenticated/Verified, but a proof of attempted authentication/verification is provided"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Valid authentication attempt"",""emv3ds_authentication_type"":""undefined"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRC+PsAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""946822"",""issuer_decline"":false}"
"2736213","4831","1","a8b81f33a3868f76cc2756b6986a477978d4955d29042ba7153ece40e17dbac6","dad4149ab2140b235cb94a950420b199","2025-10-02 03:20:01.442573 UTC","2025-10-02 03:20:09.057605 UTC","settled","2",
"2736178","4837","2","ae363255f4f8bb42c85e8d4106c222a03878a1a622d387a442dd14e8a3bc25ce","lhvXmonitorXstagingX1759368808","2025-10-02 01:33:29.816296 UTC","2025-10-02 01:33:30.190827 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T01:33:29.850Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2736934","4830","2","eb866ea98cf6cf79639372231f4d1b402987ec9797342c4a536426c67a03756b","25bc499d313454869900c06e8a05c2bb","2025-10-02 21:12:45.876368 UTC","2025-10-02 21:12:46.013246 UTC","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2736849","4831","1","079efcd415b01b3e104c8721540f9b21db238faa69e0d0c7d0902f5ae96f1ee1","987398d6c1ea5b6d7ba5e6ac4f3b69d7","2025-10-02 21:07:24.884157 UTC","2025-10-02 21:07:37.198583 UTC","failed",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_ee"",""user_ip"":""10.71.66.105"",""init_trans_created_at"":""2025-10-02T21:07:32.172Z"",""response_code"":""RJCT""}"
"2736639","4837","2","4aef5752ef8a84f79321bd01b8c562a839cd34987db0bfaba2bac4246ef3b84e","lhvXmonitorXstagingX1759397008","2025-10-02 09:23:30.238508 UTC","2025-10-02 09:23:30.725590 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T09:23:30.287Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2736246","4831","1","94f67e723406445a13512eef292c56691c38302fa9fbcac85852d07cc0122737","ee000b6d4956beb6a9aab419fbe2f273","2025-10-02 03:22:06.074161 UTC","2025-10-02 03:22:07.559819 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T03:22:06.269Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""405422"",""issuer_decline"":false}"
"2736865","4832","3","34f6fb390629864773d12d2d6a7cbe8216ef44ad324229fa5433ff3dd56467a4","dbc600e7b965abd18c265f680c960695","2025-10-02 21:08:33.395225 UTC","2025-10-02 21:08:35.037689 UTC","settled","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T21:08:33.435Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""DZaCLg0Ize96XmP0nFUpu24q68GshLU5Q0E2QpNpQLc=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""377599"",""issuer_decline"":false}"
"2736690","4831","1","2067fcdd2ec70a5aee2c339511a282ec933f02ff2fb77b99a25d5958e8f40749","70d565a32fd76746b332a431b55f5a26-0","2025-10-02 15:05:42.828653 UTC","2025-10-02 15:05:44.182896 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-02T15:05:42.879Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""231360"",""issuer_decline"":false}"
"2736850","4830","2","7082e537ec8c5c8daa54f79ad296f2b3b0542a1fa50a0c52c36cc3b073e92b26","7a8f2cdfcd68526aee1ae36e723042e2","2025-10-02 21:07:26.736996 UTC","2025-10-02 21:07:33.666379 UTC","failed","2","{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T21:07:27.096Z"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""ZTFhYzc4NDE0YzMzMGExOWEwMDY="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""1c3932b1-2c2c-4099-ae3c-59bfe95d3875"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61161341.1759439252.7vK0BjOQG"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2736549","4830","2","bc1150a5543791cd08e18b9dccab1c4d756de3d9acfab51ca4faa042ed66ce48","cf25e136c62d8182712af6f351896aca","2025-10-02 09:10:18.732535 UTC","2025-10-02 09:10:18.856852 UTC","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2736267","4830","2","96e3a7b40444c39d16b16d4cf1d7833b0ec4284da0ac04b7e101bb4deb2f9c70","55aabb7d5201e7703df7cbe554627c7e","2025-10-02 03:22:54.605258 UTC","2025-10-02 03:23:03.632062 UTC","failed","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.76.5"",""init_trans_created_at"":""2025-10-02T03:22:57.105Z"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""NTgyYWViNmVjOWIzOWRmOWQ5ZTA="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""37715d98-2239-48ff-859e-b3eac11b36b4"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61108371.1759375381.fbjRPqCGH"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRqwA4AAAAAAAAAAAAAAAAAAA="",""response_code"":""102"",""cvc_result"":""N"",""authorisation_code"":""000000"",""issuer_decline"":true}"
"2736868","4831","1","da7c4c59c1e6a3cb35cf89c5aea6f2babb07121e46eb14518400e9e439df4a7e","e88f41907f6a9c1958a77bc0abe45dc3","2025-10-02 21:08:39.470281 UTC","2025-10-02 21:08:41.065153 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T21:08:39.718Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""247916"",""issuer_decline"":false}"
"2736851","4831","1","052d38dc9fea1ab471a8c0ba1f228648e03dc838bd2d7367b1f3881bd44d66a7","d69b481061a521009e2497ff9c255dee","2025-10-02 21:07:35.795773 UTC","2025-10-02 21:07:42.814778 UTC","failed","2","{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T21:07:36.130Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""NDFjMDQzZjczMjM3MzZiYThmNWI="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""ec98db77-54dd-43f8-9447-381c883df1b5"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61161361.1759439261.lKqMBP2rt"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2736537","4830","2","2be23ac0335f71eddf29dd63fd83324782e72f99561069049aae7e8c4da5694c","33a7513874cccf82e24e0256a299b1b1","2025-10-02 09:09:26.834272 UTC","2025-10-02 09:09:27.041770 UTC","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2736764","4831","1","c9f044a2df519c3601041133dd742dd4f70402f36ff28f3b8acf9cf9a7af856f","d2d11aa9f4df73cea18ec3190e9ee7df-0","2025-10-02 15:08:07.944360 UTC","2025-10-02 15:08:09.248550 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-02T15:08:07.965Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""526183"",""issuer_decline"":false}"
"2736812","4830","2","a3100f06dced174adc4d99b07c32c8a3d1a932febd09112059468c381ed3811f","9f91ce62abf18f874ab714853fe39c48","2025-10-02 21:04:32.970032 UTC","2025-10-02 21:04:35.656561 UTC","failed",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""response_code"":null}"
"2736388","4837","2","1309b0ce39bfae1978cbc62173532a1eabf882d7aea3a14ec74a17363cd3b748","lhvXmonitorXstagingX1759388608","2025-10-02 07:03:29.842236 UTC","2025-10-02 07:03:30.488008 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T07:03:29.891Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2736800","4837","2","e7156f27dd51a40069821a731dfd3e2cdaec8469f9a2dc788b306a142a042355","lhvXmonitorXstagingX1759433608","2025-10-02 19:33:30.032039 UTC","2025-10-02 19:33:30.466369 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T19:33:30.074Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2736258","4831","1","dd5588cc819ae90230f623092f77848576aa7834341a01149f8d5bd5cd64bdef","ba533eb1655f39b78448359b11f8fbcf","2025-10-02 03:22:27.676787 UTC","2025-10-02 03:22:36.417302 UTC","failed","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.76.5"",""init_trans_created_at"":""2025-10-02T03:22:30.474Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""cvc_result"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""N2Q1ZWVkMWZjZmJlNTFlNDU1ZWM="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""9cce1508-5d3c-4d3c-b6b4-3417145cbc5d"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61108331.1759375355.TSkU9S3Ja"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2736188","4837","2","dc8714a826401df43a2f8934546b103c9cd8e63e2240182771215140ab7de983","lhvXmonitorXstagingX1759374808","2025-10-02 03:13:29.890496 UTC","2025-10-02 03:13:30.268667 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T03:13:29.933Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2736236","4832","3","afef5c6046e8b08c433f0ff10e2cab6725007a32ef76acd8744b9805d0bf226e","f700ff8c1e11f71a590725511c720f2a","2025-10-02 03:21:34.697583 UTC","2025-10-02 03:21:41.040840 UTC","failed","2","{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T03:21:34.883Z"",""masked_cc_number_hash"":""DZaCLg0Ize96XmP0nFUpu24q68GshLU5Q0E2QpNpQLc=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""ODU3YmI3MTQxODUzODYzZDMwNTQ="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""c5a6ecfd-03d4-4813-a62b-c9b6e2f8e608"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61108281.1759375299.O78CL4hoR"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2736588","4832","3","225a08065add6b059f82558259508e71d3b9c0632ade8008f5b5f6db0f003bdf","24c6096c460a2fa0258465d14fd3c38b","2025-10-02 09:13:20.777616 UTC","2025-10-02 09:13:29.317484 UTC","settled","2",
"2736781","4837","2","9b797741e05c94c8ba6dfb1be0fab09e80939fd6070bf2b2592201e1ddfa7048","lhvXmonitorXstagingX1759422208","2025-10-02 16:23:30.126439 UTC","2025-10-02 16:23:30.852551 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-02T16:23:30.223Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
